PLAZO;PRESTAMOS_ANTERIORES;SCORE_VERAZ;ESTADO_CIVIL;DEUDA_SIST_FIN;INGRESOS_PERSONALES;dias_mora
14;6;;CASADO;38163.377239999994;121153.5785;4
18;1;741.0;SOLTERO;16023.44941;54246.05269;0
37;4;736.0;SOLTERO;84715.24759;238593.6848;10
12;1;815.0;SOLTERO;18536.18121;138793.081;7
48;1;745.0;SOLTERO;60064.96362;52866.33148;19
12;1;877.0;CASADO;177200.0;234000.0;23
36;1;624.0;CASADO;88306.60564;127288.8009;1
10;5;697.0;CASADO;32166.67896;135235.2869;28
25;3;762.0;CASADO;43687.77422;157425.0287;29
36;1;451.0;;44639.47532;149245.2351;1
12;1;;CASADO;49463.1303;74520.72362;7
24;1;724.0;CASADO;50441.32196;69489.66558;23
48;1;;CASADO;136124.6993;208124.5403;23
45;4;866.0;CASADO;210094.7173;105732.663;28
36;1;632.0;CASADO;64010.34217999999;87628.23896;23
12;4;739.0;CASADO;96659.88582000001;199485.6931;27
30;1;;CASADO;63753.77812;212512.5937;15
48;1;848.0;DIVORCIADO;37539.81453;86071.43578;3
24;1;633.0;SOLTERO;17918.26569;56995.33448;3
12;2;;SOLTERO;148758.8156;160350.4116;25
20;3;;CASADO;66180.18428;86126.04058;6
48;1;316.0;CASADO;124765.9212;130190.5265;11
48;3;;CASADO;55428.22737000001;119358.7197;6
18;3;486.0;CASADO;30100.0;85000.0;15
48;1;491.0;SOLTERO;216125.7766;596666.2543;17
12;1;486.0;SOLTERO;146153.7692;363288.5277;26
24;3;762.0;SOLTERO;132680.896;132592.501;1
24;1;894.0;CASADO;121710.7728;69385.62458999999;10
18;1;;CASADO;91783.4567;136293.1912;5
36;2;887.0;CASADO;57471.8841;98359.84145;22
48;3;828.0;SOLTERO;102500.0;190207.0;14
12;1;640.0;SOLTERO;55428.22737000001;115843.3602;20
48;4;;SOLTERO;84472.96626;177179.54100000003;15
18;4;693.0;SOLTERO;140941.3923;265695.7802;3
18;1;779.0;SOLTERO;85207.07195;123902.9011;1
36;3;810.0;CASADO;231683.2967;310266.4523;10
17;5;383.0;SOLTERO;118100.0;195000.0;8
48;1;723.0;CASADO;99199.0;78000.0;1
48;5;;CASADO;93000.0;155191.0;15
24;4;693.0;SOLTERO;46209.089739999996;83215.52177;28
36;1;850.0;CASADO;33966.37453;66764.37254;0
36;1;803.0;SOLTERO;72432.7573;96713.26397999999;13
36;1;804.0;SOLTERO;45558.143619999995;118946.785;17
24;2;862.0;DIVORCIADO;18769.79021;204220.758;17
36;1;545.0;CASADO;83855.58401;276922.4652;27
6;1;806.0;CASADO;16324.831059999999;36706.72073;3
48;3;856.0;CASADO;54306.97734;232877.2613;17
18;4;711.0;CASADO;83239.9392;226688.2876;20
48;1;728.0;SOLTERO;74807.1349;99742.84653;25
48;2;;CASADO;109957.1767;191300.9617;29
36;8;741.0;CASADO;109390.8625;273933.7124;27
48;1;892.0;CASADO;162350.4671;228278.0937;27
12;2;757.0;CASADO;34558.91669;131186.8226;18
48;1;811.0;SOLTERO;45946.716089999994;99858.62612999999;16
36;3;669.0;DIVORCIADO;165564.3105;110253.7029;2
48;1;729.0;CASADO;100054.4274;46992.29465;6
18;1;459.0;CASADO;21288.41452;205961.0835;24
26;3;554.0;VIUDO;32971.33524;47733.30035;27
48;1;847.0;;35520.07138;68483.4281;29
24;4;940.0;DIVORCIADO;85586.34941;363460.7356;4
38;3;813.0;CASADO;22616.4312;80117.24705;2
24;2;;SOLTERO;103970.4519;189927.1909;25
12;5;820.0;SOLTERO;28298.01442;142788.1461;5
24;2;837.0;CASADO;164981.4782;69766.86428;8
24;1;709.0;CASADO;117254.9293;208638.6642;5
48;1;731.0;DIVORCIADO;26567.24901;92855.56413;7
24;1;945.0;SOLTERO;35342.1216;97900.61385;1
24;2;661.0;CASADO;131661.2969;520948.7461;20
36;1;734.0;CASADO;64648.35612999999;90489.43633;13
12;2;;CASADO;10135.547359999999;87658.78797;14
48;7;786.0;CASADO;18375.61715;275634.2572;1
24;1;730.0;CASADO;33900.0;108000.0;5
48;6;777.0;CASADO;182074.6075;200884.7224;22
48;3;425.0;CASADO;93698.70068;101654.2507;11
48;3;656.0;CASADO;110161.8248;155273.9649;22
36;2;492.0;CASADO;74502.36714;174263.0927;4
48;1;858.0;CASADO;65402.0382;70307.19106;8
18;1;779.0;DIVORCIADO;13519.785440000001;62591.59926;17
18;1;767.0;CASADO;40499.91054;122624.7291;29
12;2;698.0;CASADO;30926.1003;100602.9769;16
36;3;517.0;CASADO;74972.51796;137817.1286;16
12;3;811.0;CASADO;217138.1227;684834.281;7
48;3;678.0;CASADO;119257.7553;192943.98;28
18;1;923.0;SOLTERO;293518.5002;0.0;29
12;1;548.0;CASADO;18262.24749;227912.8487;13
12;1;148.0;DIVORCIADO;23160.3115;142964.8858;4
36;2;489.0;CASADO;59903.593120000005;91878.08572999999;28
48;4;680.0;CASADO;104774.2744;132721.4088;14
36;3;;CASADO;139287.1722;473192.4904;25
36;3;;CASADO;139120.2613;166910.9314;10
24;3;649.0;DIVORCIADO;100446.0298;205591.2891;10
11;2;943.0;SOLTERO;157838.8992;99494.53252000001;0
20;6;;DIVORCIADO;23394.23128;135559.596;16
48;3;678.0;CASADO;157326.2865;146850.9208;25
14;1;;CASADO;104554.9865;171557.863;7
30;3;601.0;SOLTERO;63753.77812;96596.63351;11
36;1;743.0;CASADO;95023.99411;133433.8934;24
12;7;683.0;SOLTERO;23474.02794;149041.4472;11
36;1;877.0;SOLTERO;35363.37286;172283.0986;15
36;1;;;25961.48112;198864.9454;23
46;1;864.0;SOLTERO;13800.0;72000.0;1
12;1;694.0;SOLTERO;83121.64382;200293.1176;11
48;1;650.0;CASADO;43269.13519;157499.6521;11
24;5;743.0;CASADO;56336.414020000004;186922.664;20
48;6;651.0;CASADO;59924.6175;176585.5031;21
15;1;739.0;CASADO;5303.700039;53037.00039;25
12;1;724.0;CASADO;66383.26964;273933.7124;1
36;2;;CASADO;100396.9252;250366.397;12
24;1;918.0;SOLTERO;109938.7299;131488.182;20
18;6;879.0;CASADO;323702.4924;247506.0018;8
18;2;806.0;CASADO;323463.6282;274121.7188;13
22;3;652.0;SOLTERO;108691.7754;155518.3606;11
24;1;675.0;;122187.3224;202057.0386;16
22;2;;SOLTERO;146280.6024;193579.8234;21
25;6;852.0;SOLTERO;148326.8111;97234.50071000001;21
10;4;918.0;CASADO;17525.64779;125183.1985;14
48;8;;CASADO;309882.0003;139099.1523;6
12;1;;CASADO;116592.37199999999;165380.5543;29
18;1;731.0;CASADO;26205.016219999998;91801.01225;22
48;1;868.0;CASADO;165663.2265;212995.5769;9
16;2;866.0;CASADO;64124.902070000004;127270.79800000001;7
36;1;427.0;CASADO;26754.192580000003;91311.23747000001;11
48;2;602.0;CASADO;58498.768039999995;97808.44975;13
12;2;860.0;SOLTERO;34547.29503;261144.9073;20
24;2;597.0;CASADO;106441.8172;371156.5668;10
48;4;517.0;CASADO;232122.3554;489503.0693;17
36;1;755.0;;93395.57448;426173.9806;10
30;2;791.0;SOLTERO;56542.59905;130411.2663;27
36;1;889.0;SOLTERO;27068.01838;189571.4386;11
36;7;762.0;SOLTERO;150787.3449;231831.9204;16
18;4;;SOLTERO;107668.1054;372791.6177;29
24;4;854.0;CASADO;36475.60004;128629.32;18
36;3;928.0;SOLTERO;33534.32563;93150.90453;26
48;1;916.0;CASADO;145347.6339;60617.11159;17
24;1;480.0;SOLTERO;100348.1292;278037.7433;22
48;1;864.0;CASADO;29965.90522;223816.1416;16
15;1;873.0;SOLTERO;83205.09928;390571.5794;3
30;2;;;94827.62081000001;424768.1247;3
24;7;682.0;SOLTERO;30288.39464;134999.7018;6
24;2;583.0;CASADO;114848.4583;78916.61697999999;23
24;1;657.0;CASADO;48212.333380000004;197232.2729;19
40;2;751.0;CASADO;122289.7321;87284.18144;6
10;5;741.0;CASADO;27575.99372;164360.2274;9
12;6;706.0;CASADO;36303.12757;150219.8382;2
6;1;617.0;SOLTERO;6196.380575;59352.30436;0
48;5;635.0;CASADO;362333.0063;241491.5838;25
36;8;475.0;SOLTERO;25454.1596;117480.7366;19
36;1;616.0;SOLTERO;8345.546568000002;94370.60603;0
36;8;882.0;SOLTERO;41988.28518;87284.18144;23
20;2;892.0;SOLTERO;39100.0;72000.0;18
36;2;762.0;CASADO;244848.8805;98103.05729;5
36;2;835.0;DIVORCIADO;35556.81918;137817.1286;24
36;6;892.0;CASADO;121561.9304;127150.9847;20
12;1;;SOLTERO;61387.188270000006;261144.9073;2
48;1;820.0;SOLTERO;35999.92048;96576.70975;22
24;5;750.0;;371897.039;100460.4989;7
48;1;634.0;SOLTERO;34269.15507;43269.13519;7
48;1;940.0;CASADO;97246.46791;91311.23747000001;1
21;1;475.0;CASADO;95437.47391;154554.6136;2
36;5;;CASADO;124474.7606;123902.9011;29
12;1;506.0;SOLTERO;69852.22477;173587.3686;14
24;1;916.0;SOLTERO;23859.36848;69549.57613;1
30;2;731.0;SOLTERO;181178.5093;223562.1709;15
36;6;647.0;CASADO;163052.2195;362237.3757;10
12;7;685.0;CASADO;162164.8213;344542.8215;15
37;8;425.0;;190579.6214;331481.2524;0
24;1;871.0;CASADO;19457.106359999998;204054.3592;18
36;9;376.0;SOLTERO;83555.42985;111781.0854;2
40;2;411.0;CASADO;106543.4952;226325.5863;10
12;2;723.0;SOLTERO;30041.39713;128200.9774;22
36;1;;CASADO;42447.675610000006;49614.16629;13
18;1;419.0;CASADO;47042.56052;183533.6037;18
12;2;598.0;CASADO;114504.2918;173491.3512;11
36;3;;CASADO;164504.4974;335343.2563;25
48;3;655.0;DIVORCIADO;73721.43054;173254.2013;7
16;6;733.0;SOLTERO;48052.23884;110253.7029;28
24;7;;SOLTERO;59136.25543;106074.0008;5
36;4;866.0;CASADO;64107.447720000004;155598.8406;17
37;1;617.0;SOLTERO;103912.1882;164360.2274;6
18;5;;CASADO;144717.8028;436148.2653;5
24;1;906.0;SOLTERO;28124.49193;121010.4252;23
48;1;706.0;CASADO;47423.18976;119691.4158;9
24;2;820.0;CASADO;78535.37728;297366.9625;15
30;1;738.0;CASADO;111731.2808;353580.0026;4
36;2;806.0;CASADO;63156.313270000006;134137.3025;6
36;3;;SOLTERO;174980.3827;207691.8489;18
36;1;679.0;CASADO;69211.12206000001;395705.0424;17
30;3;;CASADO;48400.0;200000.0;16
12;6;;DIVORCIADO;48486.2671;98616.13647;0
48;2;644.0;SOLTERO;115972.8761;74849.54632000001;13
46;2;401.0;SOLTERO;28941.59701;117052.6812;4
48;1;753.0;CASADO;45700.0;48500.0;10
36;3;757.0;SOLTERO;50769.04803;104460.0557;7
24;2;;SOLTERO;34900.0;121550.0;17
20;8;675.0;CASADO;115009.3614;321922.3659;27
48;4;493.0;SOLTERO;32971.33524;107444.1233;13
36;1;612.0;CASADO;88675.70956;115915.9602;10
36;2;955.0;SOLTERO;184745.5513;220987.5016;5
32;4;869.0;SOLTERO;93594.01841;171665.1264;13
48;5;491.0;SOLTERO;125393.9538;162691.9483;25
48;2;847.0;CASADO;227143.8232;121096.1759;1
24;3;824.0;CASADO;70142.63111;101534.4859;20
12;4;706.0;CASADO;95027.73015;98836.09337999999;2
48;3;950.0;CASADO;71953.25512999999;239438.1531;11
24;1;;SOLTERO;56700.0;184800.0;27
48;2;308.0;;108777.7405;159922.7237;8
48;2;758.0;DIVORCIADO;31867.621880000002;65744.09098;0
10;7;786.0;;272142.8899;294009.8743;26
18;8;848.0;CASADO;27013.762310000002;372603.6181;2
48;13;767.0;;167464.8095;294935.297;12
24;11;;CASADO;81084.37887;46980.54479;7
36;1;787.0;DIVORCIADO;35091.346919999996;179049.2906;1
20;8;480.0;CASADO;202619.6359;319589.3311;13
48;2;869.0;SOLTERO;98500.0;280000.0;21
48;2;734.0;CASADO;48000.0;160000.0;12
48;5;660.0;SOLTERO;62508.143789999995;151888.9475;14
35;3;818.0;SOLTERO;90408.03636;569276.6192;26
36;14;798.0;CASADO;207197.8815;285515.8521;22
3;9;826.0;CASADO;61900.0;51451.0;18
36;3;757.0;CASADO;36027.15123;104840.9163;17
29;7;635.0;CASADO;418872.1928;174568.3629;6
9;1;881.0;SOLTERO;10293.47178;148683.4813;14
24;5;;CASADO;13601.29725;163215.5671;25
6;1;583.0;SOLTERO;7513.575054999999;137896.201;16
48;1;579.0;CASADO;120221.9538;108834.1544;23
44;3;705.0;SOLTERO;92076.71969;259701.3494;13
24;10;617.0;CASADO;77677.58797000001;49037.90894;28
48;1;;CASADO;82297.89514;204230.3181;25
36;1;543.0;SOLTERO;25961.48112;129807.4056;21
30;8;936.0;SOLTERO;157425.0287;256164.9875;12
36;4;307.0;CASADO;163088.7762;503851.5037;15
18;4;871.0;CASADO;30503.524460000004;91878.08572999999;1
48;2;;SOLTERO;111112.5158;190679.5077;6
24;1;706.0;SOLTERO;52686.58402;45655.61874;14
24;1;928.0;CASADO;50323.63981;68623.1452;21
48;8;;SOLTERO;96563.8681;12127.90732;13
48;9;;SOLTERO;108111.5921;12053.08335;4
28;1;879.0;SOLTERO;69735.46707;144524.2289;21
36;1;607.0;CASADO;92772.21727000001;136966.8562;12
48;3;860.0;SOLTERO;121615.4629;192526.0462;21
48;1;;SOLTERO;60088.268070000006;153987.6717;4
24;1;970.0;DIVORCIADO;220151.3935;109573.485;0
48;3;616.0;SOLTERO;59555.0;156000.0;18
47;4;;SOLTERO;52485.13565;127533.9745;13
48;2;762.0;SOLTERO;80320.10077;86936.97016;10
36;1;757.0;CASADO;41079.5489;149041.4472;13
24;1;703.0;SOLTERO;13696.685619999998;326894.2301;26
40;3;806.0;SOLTERO;44432.98146;83835.81408;11
15;5;775.0;CASADO;42723.30986;198456.6652;25
42;1;892.0;CASADO;122955.7272;272025.9451;26
11;9;745.0;CASADO;54190.7114;173873.9403;15
12;10;529.0;CASADO;38221.28366;165380.5543;22
32;1;824.0;CASADO;72844.00734;134137.3025;3
24;1;;SOLTERO;126854.7657;182438.7338;7
36;5;;CASADO;87467.93762000001;351998.7281;9
48;2;468.0;CASADO;82061.1601;272025.9451;6
18;3;765.0;CASADO;50326.84606;52162.1821;4
12;1;693.0;DIVORCIADO;50516.71675;109961.9695;18
20;6;570.0;CASADO;65163.3176;186922.664;11
35;1;633.0;SOLTERO;66546.57386;196206.1146;6
48;1;835.0;DIVORCIADO;97202.1242;118530.7718;21
12;1;856.0;SOLTERO;18723.33181;151835.9744;16
48;2;881.0;CASADO;49489.09115;263719.2715;28
36;1;837.0;SOLTERO;54824.34376;146850.9208;2
16;2;598.0;CASADO;39374.91303;14711.505969999998;0
27;1;730.0;SOLTERO;96380.11193;202131.7886;19
18;3;787.0;SOLTERO;33712.2251;193193.267;27
48;5;921.0;SOLTERO;107795.5239;223978.3211;2
36;4;835.0;CASADO;185975.0711;199485.6931;3
12;3;491.0;CASADO;82538.39408;271823.9029;28
10;7;841.0;CASADO;53321.3417;139099.1523;15
20;4;873.0;CASADO;38028.65963;162026.8706;29
41;4;733.0;CASADO;138536.073;120175.8706;14
29;3;911.0;DIVORCIADO;88181.63214;93461.33202;12
18;1;806.0;SOLTERO;30153.389069999997;211465.3259;13
36;1;583.0;SOLTERO;22493.14204;122644.8101;3
36;3;884.0;CASADO;289037.8231;205874.5453;2
23;3;829.0;CASADO;125400.0;210000.0;5
24;1;487.0;SOLTERO;47299.22101;273933.7124;5
24;2;;CASADO;30648.25648;105347.4878;20
36;1;449.0;CASADO;86549.15676;374862.5898;22
24;3;648.0;CASADO;17232.91734;132087.9826;1
36;2;879.0;CASADO;70418.94583;182567.6373;23
10;4;833.0;SOLTERO;9463.44283;82690.27716;22
48;3;324.0;SOLTERO;119068.0659;304962.7522;28
18;1;887.0;SOLTERO;83621.67061;123753.0009;25
20;1;;DIVORCIADO;54673.69457000001;104324.3642;15
12;5;806.0;CASADO;157503.0222;136012.9725;10
48;3;703.0;DIVORCIADO;83956.19847;388401.7373;4
30;3;845.0;CASADO;77708.74497999999;88585.24902;15
36;4;916.0;CASADO;125802.2888;172197.3897;3
47;2;701.0;CASADO;139715.1041;110365.9395;21
12;5;972.0;CASADO;189762.0585;219212.8249;4
12;1;864.0;SOLTERO;33912.56782;117877.9095;16
21;1;818.0;CASADO;233804.7767;73254.70492999999;11
48;2;868.0;CASADO;318222.0023;172370.2513;26
10;9;667.0;SOLTERO;14097.6884;320135.0073;26
48;3;630.0;CASADO;69944.4079;134625.6361;24
12;10;633.0;SOLTERO;51322.228310000006;296508.2801;23
14;11;637.0;SOLTERO;48894.12277;282980.1442;5
6;5;513.0;CASADO;78991.96704;145315.4111;12
25;6;621.0;CASADO;78984.22041000001;142445.5305;23
48;4;;SOLTERO;64411.39966;238274.8097;1
48;5;933.0;SOLTERO;112703.6258;220987.5016;21
24;1;824.0;SOLTERO;30785.105410000004;110273.5819;9
12;4;714.0;CASADO;47653.0709;133119.8133;17
48;5;;CASADO;82620.91102;238682.6318;23
36;2;;CASADO;122586.5904;302740.4397;6
36;8;593.0;DIVORCIADO;72308.05347;74421.24944;10
36;2;687.0;CASADO;144047.9891;380966.8725;3
9;2;854.0;SOLTERO;82919.63377999999;466637.3873;1
18;1;936.0;SOLTERO;14810.99382;74520.72362;20
36;2;593.0;CASADO;190579.6214;212148.0015;17
36;1;779.0;CASADO;78436.35299;357026.9385;1
15;2;843.0;CASADO;81063.73163;122411.6753;20
12;2;765.0;CASADO;29951.33717;154355.184;22
24;1;;CASADO;175560.8798;348834.3214;21
24;4;847.0;CASADO;73447.00517;259331.401;27
48;1;864.0;CASADO;44836.50584;137817.1286;13
36;1;482.0;SOLTERO;97703.02408999999;178056.9131;8
48;2;;SOLTERO;16096.11829;48807.5845;13
36;1;755.0;CASADO;91400.0;169000.0;8
48;4;721.0;SOLTERO;151522.7806;164360.2274;18
24;2;923.0;;331459.792;182622.4749;28
24;3;931.0;CASADO;39390.9798;40058.623530000004;16
24;1;;CASADO;46511.242860000006;288789.0694;27
24;3;576.0;CASADO;313900.0;520000.0;15
24;2;733.0;SOLTERO;27565.295769999997;93395.57448;18
24;1;;CASADO;87900.0;247000.0;7
48;3;;CASADO;63025.635460000005;83886.85561;11
24;1;;DIVORCIADO;100837.6323;342652.1485;15
20;2;;DIVORCIADO;98825.61072000001;309382.5022;27
10;4;501.0;SOLTERO;8100.0;106000.0;14
10;2;560.0;CASADO;7254.025202;121504.9221;8
36;4;623.0;CASADO;50990.80928;100075.4201;4
48;1;593.0;SOLTERO;109910.8483;73951.55725;6
48;2;;CASADO;113499.4333;206135.0002;10
12;2;;CASADO;32456.46886;125575.6236;16
18;1;926.0;CASADO;192765.3297;313281.9643;6
18;5;777.0;CASADO;81765.37559;353580.0026;29
25;2;;SOLTERO;5868.506985;134137.3025;4
24;1;433.0;SOLTERO;559555.2632;160963.4494;15
24;1;554.0;CASADO;35063.51519;82180.11372000001;14
36;1;517.0;DIVORCIADO;122774.3212;96596.63351;23
12;1;757.0;CASADO;169465.9626;381812.394;22
20;1;829.0;SOLTERO;21141.13921;140451.5051;27
48;4;782.0;CASADO;210114.0551;168749.6273;5
12;4;;CASADO;205280.6474;425113.2483;28
6;4;928.0;CASADO;92600.0;480000.0;8
18;2;462.0;DIVORCIADO;77600.0;208000.0;17
36;2;462.0;CASADO;83551.10379;106278.3121;12
48;1;843.0;DIVORCIADO;59425.67261;111606.6998;12
36;1;871.0;SOLTERO;25062.55715;58740.368310000005;0
24;11;847.0;CASADO;159474.3486;258959.5146;16
48;8;808.0;SOLTERO;86348.34142000001;114543.7182;18
48;9;718.0;SOLTERO;71814.8495;106090.1186;8
3;5;936.0;CASADO;67181.64987000001;400586.2353;3
48;3;824.0;CASADO;182762.0747;181644.2638;16
28;1;;SOLTERO;77257.23056;86627.10063;9
24;1;;DIVORCIADO;14682.68829;48298.31676;23
36;2;703.0;CASADO;507035.7293;627878.1178;15
36;3;;CASADO;519316.2927;605480.8794;11
24;1;892.0;DIVORCIADO;49906.368480000005;163572.7127;0
12;1;835.0;DIVORCIADO;48608.061180000004;205678.8157;7
24;3;;DIVORCIADO;246807.1472;259614.8112;24
12;1;;CASADO;35464.94109;428151.8795;27
36;1;873.0;CASADO;278179.067;76019.70055;21
36;1;388.0;SOLTERO;65677.48547999999;110316.9608;1
36;5;556.0;CASADO;115615.1292;266537.8728;18
6;2;933.0;SOLTERO;15859.899440000001;128249.8042;26
24;1;477.0;SOLTERO;87955.05558;199485.6931;18
12;5;;CASADO;130400.0;348000.0;19
48;4;652.0;CASADO;198038.823;391233.799;20
48;5;719.0;CASADO;207109.4865;371259.0027;13
36;3;712.0;CASADO;92061.8419;282984.5041;6
36;4;480.0;CASADO;115701.70199999999;279279.9703;13
36;6;620.0;CASADO;108403.8783;251797.8471;15
24;2;796.0;SOLTERO;43270.70544;86732.03073;1
8;17;452.0;DIVORCIADO;77979.7968;320502.4435;22
12;4;625.0;CASADO;35200.0;130000.0;0
18;5;702.0;CASADO;35024.7401;121096.1759;9
45;1;871.0;DIVORCIADO;32701.0191;72351.00475;22
12;4;667.0;SOLTERO;85144.12081000001;241196.33800000002;14
24;3;;DIVORCIADO;90830.35746;343115.726;15
29;2;553.0;CASADO;74803.58119;127533.9745;5
48;3;767.0;SOLTERO;53964.94134;83093.2261;28
48;3;854.0;SOLTERO;293970.5045;216345.676;26
48;1;753.0;CASADO;118700.0;262500.0;14
24;6;746.0;CASADO;60734.38975;158356.5377;1
36;1;829.0;SOLTERO;25207.73758;84872.09487;25
48;5;;CASADO;43565.081710000006;173873.9403;26
15;1;597.0;DIVORCIADO;67346.63683999999;147004.9372;24
24;1;535.0;DIVORCIADO;62787.811779999996;202852.9304;29
12;2;;DIVORCIADO;52229.83829;200150.8402;28
24;3;374.0;DIVORCIADO;55509.979920000005;171680.3503;15
36;2;658.0;CASADO;29219.595989999998;100442.3612;19
24;1;;SOLTERO;201961.7287;455581.4362;18
48;4;;DIVORCIADO;77624.82854;46730.66601;12
40;2;727.0;SOLTERO;260963.5567;433428.0058;1
12;1;;CASADO;59003.01422999999;191947.5711;22
18;3;705.0;CASADO;132087.9826;167671.6282;7
12;1;950.0;DIVORCIADO;38355.658260000004;355887.0102;0
36;3;877.0;CASADO;323723.7514;412270.0005;10
24;1;841.0;SOLTERO;42782.56825;137060.8594;3
24;2;977.0;CASADO;209102.7338;182622.4749;2
12;1;658.0;SOLTERO;32264.17523;67511.68174;0
48;1;;SOLTERO;545412.0199;253890.8821;16
12;1;;CASADO;47940.89171;171557.863;13
48;1;603.0;SOLTERO;47900.0;159600.0;13
5;2;858.0;DIVORCIADO;42011.05794;335343.2563;29
27;4;775.0;CASADO;125285.8337;251151.2471;6
48;5;702.0;CASADO;154601.4121;235755.8191;346
12;2;;SOLTERO;13966.4101;190933.2014;208
24;1;572.0;SOLTERO;29565.985380000002;107690.6752;338
18;10;566.0;CASADO;45883.40092;74379.4078;351
10;1;310.0;CASADO;94555.04261;141874.2917;228
36;2;489.0;CASADO;108462.6934;210634.9318;313
18;2;;CASADO;49962.09858;163215.5671;247
24;4;791.0;DIVORCIADO;13819.93896;205869.4356;178
36;3;383.0;CASADO;146110.1133;137246.2904;289
36;2;706.0;CASADO;94963.59544;200696.2584;209
48;3;741.0;CASADO;129088.7105;188350.0758;277
30;6;716.0;CASADO;130765.2156;404114.0773;187
36;7;;CASADO;120256.8998;387159.6469;169
12;2;;CASADO;15248.97666;45655.61874;233
48;2;;SOLTERO;75057.8372;73048.98998;143
36;1;798.0;SOLTERO;19061.984780000003;123902.9011;158
20;6;852.0;CASADO;114294.7358;187397.4014;307
16;7;826.0;CASADO;318028.1437;524616.6297;122
36;1;;DIVORCIADO;186576.51100000003;361729.9702;148
48;3;794.0;;186336.6614;517110.7538;183
48;1;816.0;VIUDO;174807.3062;173076.5408;159
36;1;649.0;DIVORCIADO;111086.1285;185465.5363;162
36;1;818.0;CASADO;79085.11794;69863.1784;184
8;1;213.0;CASADO;22215.45218;110986.5856;199
12;3;911.0;CASADO;39216.530810000004;131342.7754;125
48;7;854.0;DIVORCIADO;111346.97;83387.5987;202
10;2;909.0;SOLTERO;18262.24749;144637.0002;196
24;1;250.0;CASADO;141589.3749;335343.2563;181
24;1;675.0;DIVORCIADO;44285.95017;120375.6044;141
24;1;714.0;CASADO;45258.24033;160878.9012;188
18;1;;CASADO;162691.9483;519229.6223;331
48;1;;DIVORCIADO;245708.9838;438425.6499;343
18;6;798.0;CASADO;227695.4082;577792.5861;290
36;3;706.0;CASADO;198711.0775;344740.5025;170
36;1;806.0;CASADO;182584.6448;279995.7556;142
48;1;581.0;CASADO;45605.6685;279175.0564;219
13;3;;SOLTERO;167386.6315;287259.398;287
48;1;784.0;CASADO;198054.0741;76701.43947;243
24;2;784.0;CASADO;104650.2964;123902.9011;257
18;3;;CASADO;113317.2457;118704.6087;142
12;1;;CASADO;19580.122769999998;146850.9208;92
36;7;706.0;SOLTERO;227595.6511;498460.4374;358
48;3;871.0;DIVORCIADO;34819.32097;168435.7449;245
48;4;841.0;CASADO;166124.2442;97216.12236000001;266
12;3;574.0;;67534.40578;257096.4965;322
48;2;394.0;DIVORCIADO;141715.0406;570695.2342;306
16;2;709.0;CASADO;74532.36047999999;285929.7717;355
30;10;720.0;CASADO;119400.0;216000.0;135
6;2;;CASADO;39700.0;192000.0;322
36;3;751.0;CASADO;52838.35853;185465.5363;346
7;4;516.0;CASADO;107399.9258;169718.4012;305
6;5;779.0;SOLTERO;52921.77738;85997.88824;102
24;3;794.0;CASADO;13269.41904;66764.37254;199
36;1;;SOLTERO;63346.013929999994;79615.20876000001;272
48;4;;CASADO;92153.71999;77177.59201000001;99
24;5;757.0;DIVORCIADO;33036.04866;162282.3443;112
36;2;716.0;CASADO;61725.248810000005;111086.1285;267
18;1;598.0;CASADO;43555.460269999996;113225.9345;196
36;1;;CASADO;16643.10436;93984.5893;136
30;3;875.0;CASADO;35358.00026;182093.7013;110
36;6;441.0;CASADO;65942.67048;176790.0013;239
36;4;789.0;CASADO;148969.411;123902.9011;173
48;2;405.0;CASADO;265914.6876;192526.0462;215
36;1;854.0;CASADO;49742.58302;96876.94071;297
9;3;660.0;CASADO;51956.95551;163215.5671;309
13;6;899.0;DIVORCIADO;227774.8618;513894.0903;227
36;1;911.0;SOLTERO;42920.087569999996;107913.36300000001;310
40;1;904.0;SOLTERO;62007.41099999999;120175.8706;290
8;5;608.0;SOLTERO;79532.08784;148837.3171;246
36;1;;DIVORCIADO;32105.698310000003;176451.5333;182
36;1;721.0;SOLTERO;130572.4536;326431.1341;159
48;1;574.0;SOLTERO;73686.22476;77177.59201000001;104
28;1;813.0;CASADO;76900.0;249600.0;250
36;1;887.0;CASADO;114761.9144;216855.3057;232
30;6;649.0;CASADO;159300.0;350000.0;278
15;7;702.0;CASADO;205923.6404;317363.6026;178
24;1;;CASADO;62999.85969;154402.0767;94
30;5;826.0;CASADO;51269.10037;103422.1508;198
48;4;811.0;CASADO;130877.0209;189096.3362;174
48;5;841.0;CASADO;77249.3069;166186.4522;331
48;6;868.0;CASADO;119686.8309;160878.9012;260
24;1;667.0;SOLTERO;35097.42875;110253.7029;291
48;4;843.0;SOLTERO;184438.79100000003;134137.3025;306
48;3;;CASADO;106250.7908;238666.5017;197
12;1;450.0;CASADO;10526.05221;46575.452260000005;143
48;2;715.0;CASADO;119076.6601;176624.6099;156
24;1;;SOLTERO;27510.07249;93984.5893;343
48;3;906.0;CASADO;49341.909380000005;156640.9822;196
38;4;;CASADO;85722.25399;147004.9372;266
36;4;;SOLTERO;97883.29183;133433.8934;238
36;2;881.0;CASADO;141123.6204;372603.6181;195
36;3;;CASADO;177009.0427;333821.8627;328
12;13;553.0;CASADO;87663.2679;134134.3191;278
25;1;;CASADO;22616.4312;80951.80171;192
